"foaf_depicts","dcterms_identifier","dcterms_created","dcterms_modified","label","dcterms_description","ac_tag","geo_lat","geo_long","ac_accessURI","exif_PixelXDimension","exif_PixelYDimension","geo_alt"
"000125",4831098445,"2010-07-01T20:55:46","2017-04-04T08:11:00-05:00","dsc0440jpg","Baitaisi   释迦殿  Shijiadian","geotagged geo:lat=3566367 geo:tool=houdahgeo baitaisi guangmacun gujiaozhen xinjiangxian geo:lon=11106940",35.66367,111.0694,"farm5.staticflickr.com/4095/4831098445_1c34059fba_",1371,2048,
"000125",4831710880,"2010-07-01T20:55:58","2017-04-04T08:11:00-05:00","dsc0441jpg","Baitaisi   释迦殿  Shijiadian","geotagged geo:lat=3566367 geo:tool=houdahgeo baitaisi guangmacun gujiaozhen xinjiangxian geo:lon=11106940",35.66367,111.0694,"farm5.staticflickr.com/4092/4831710880_c34f07b017_",2048,1371,
"000125",4831099273,"2010-07-01T20:56:03","2017-04-04T08:11:00-05:00","dsc0442jpg","Baitaisi   释迦殿  Shijiadian","geotagged geo:lat=3566367 geo:tool=houdahgeo baitaisi guangmacun gujiaozhen xinjiangxian geo:lon=11106940",35.66367,111.0694,"farm5.staticflickr.com/4132/4831099273_11901a07b4_",2048,1371,
"000125",4831711760,"2010-07-01T20:56:15","2017-04-04T08:11:00-05:00","dsc0443jpg","Baitaisi   释迦殿  Shijiadian","geotagged geo:lat=3566367 geo:tool=houdahgeo baitaisi guangmacun gujiaozhen xinjiangxian geo:lon=11106940",35.66367,111.0694,"farm5.staticflickr.com/4135/4831711760_4cba66bcd1_",2048,1371,
"000125",4831099985,"2010-07-01T20:56:25","2017-04-04T08:11:00-05:00","dsc0444jpg","Baitaisi   释迦殿  Shijiadian","geotagged geo:lat=3566367 geo:tool=houdahgeo baitaisi guangmacun gujiaozhen xinjiangxian geo:lon=11106940",35.66367,111.0694,"farm5.staticflickr.com/4144/4831099985_3910727b18_",1371,2048,
"000125",4831713042,"2010-07-01T20:57:59","2017-04-04T08:11:00-05:00","dsc0446jpg","Baitaisi   释迦殿  Shijiadian","geotagged geo:lat=3566367 geo:tool=houdahgeo baitaisi guangmacun gujiaozhen xinjiangxian geo:lon=11106940",35.66367,111.0694,"farm5.staticflickr.com/4084/4831713042_9e4dfd9bf2_",2048,1371,
"000125",4831101647,"2010-07-01T20:58:34","2017-04-04T08:11:00-05:00","dsc0447jpg","Baitaisi   释迦殿  Shijiadian","geotagged geo:lat=3566367 geo:tool=houdahgeo baitaisi guangmacun gujiaozhen xinjiangxian geo:lon=11106940",35.66367,111.0694,"farm5.staticflickr.com/4127/4831101647_910bb7a662_",2048,1371,
"000125",4831102077,"2010-07-01T20:58:40","2017-04-04T08:11:00-05:00","dsc0448jpg","Baitaisi   释迦殿  Shijiadian","geotagged geo:lat=3566367 geo:tool=houdahgeo baitaisi guangmacun gujiaozhen xinjiangxian geo:lon=11106940",35.66367,111.0694,"farm5.staticflickr.com/4149/4831102077_5a0d430e6e_",2048,1371,
"000125",4831714494,"2010-07-01T20:59:31","2017-04-04T08:11:00-05:00","dsc0449jpg","Baitaisi   释迦殿  Shijiadian","geotagged geo:lat=3566367 geo:tool=houdahgeo baitaisi guangmacun gujiaozhen xinjiangxian geo:lon=11106940",35.66367,111.0694,"farm5.staticflickr.com/4149/4831714494_fac24fd413_",2048,1371,
"000125",4831102707,"2010-07-01T20:59:35","2017-04-04T08:11:00-05:00","dsc0450jpg","Baitaisi   释迦殿  Shijiadian","geotagged geo:lat=3566367 geo:tool=houdahgeo baitaisi guangmacun gujiaozhen xinjiangxian geo:lon=11106940",35.66367,111.0694,"farm5.staticflickr.com/4082/4831102707_0ae8345dc0_",1371,2048,
"000125",4831103237,"2010-07-01T20:59:37","2017-04-04T08:11:00-05:00","dsc0451jpg","Baitaisi   释迦殿  Shijiadian","geotagged geo:lat=3566367 geo:tool=houdahgeo baitaisi guangmacun gujiaozhen xinjiangxian geo:lon=11106940",35.66367,111.0694,"farm5.staticflickr.com/4149/4831103237_4c2772567a_",1371,2048,
"000125",4831103763,"2010-07-01T20:59:41","2017-04-04T08:11:00-05:00","dsc0452jpg","Baitaisi   释迦殿  Shijiadian","geotagged geo:lat=3566367 geo:tool=houdahgeo baitaisi guangmacun gujiaozhen xinjiangxian geo:lon=11106940",35.66367,111.0694,"farm5.staticflickr.com/4104/4831103763_b6445ac547_",1371,2048,
"000126",4831104151,"2010-07-01T20:59:57","2017-04-04T08:11:00-05:00","dsc0453jpg","Baitaisi   三滴法藏阁   Sandifacangdian","geotagged geo:lat=3566345 geo:tool=houdahgeo baitaisi guangmacun gujiaozhen xinjiangxian geo:lon=11100465",35.66345,111.00465,"farm5.staticflickr.com/4116/4831104151_ac16acea66_",2048,1371,
"000125",4831716498,"2010-07-01T21:02:32","2017-04-04T08:11:00-05:00","dsc0454jpg","Baitaisi   side hall","geotagged geo:lat=3566367 geo:tool=houdahgeo baitaisi guangmacun gujiaozhen xinjiangxian geo:lon=11106940",35.66367,111.0694,"farm5.staticflickr.com/4077/4831716498_5b539c432e_",2048,1371,
"000126",4831717004,"2010-07-01T21:02:41","2017-04-04T08:11:00-05:00","dsc0455jpg","Baitaisi   后大殿 Back Hall","geotagged geo:lat=3566345 geo:tool=houdahgeo baitaisi guangmacun gujiaozhen xinjiangxian geo:lon=11100465",35.66345,111.00465,"farm5.staticflickr.com/4081/4831717004_f017f9c21d_",2048,1371,
"000125",4831105533,"2010-07-01T21:02:55","2017-04-04T08:11:00-05:00","dsc0456jpg","Baitaisi   释迦殿  Shijiadian","geotagged geo:lat=3566367 geo:tool=houdahgeo baitaisi guangmacun gujiaozhen xinjiangxian geo:lon=11106940",35.66367,111.0694,"farm5.staticflickr.com/4101/4831105533_fa71889775_",2048,1371,
"000125",4831106101,"2010-07-01T21:03:07","2017-04-04T08:11:00-05:00","dsc0457jpg","Baitaisi   释迦殿  Shijiadian","geotagged geo:lat=3566367 geo:tool=houdahgeo baitaisi guangmacun gujiaozhen xinjiangxian geo:lon=11106940",35.66367,111.0694,"farm5.staticflickr.com/4154/4831106101_d7af85dce8_",2048,1371,
"000125",4831106715,"2010-07-01T21:03:19","2017-04-04T08:11:00-05:00","dsc0458jpg","Baitaisi   释迦殿  Shijiadian","geotagged geo:lat=3566367 geo:tool=houdahgeo baitaisi guangmacun gujiaozhen xinjiangxian geo:lon=11106940",35.66367,111.0694,"farm5.staticflickr.com/4140/4831106715_27beab8b68_",1371,2048,
"000125",4831719116,"2010-07-01T21:03:26","2017-04-04T08:11:00-05:00","dsc0459jpg","Baitaisi   释迦殿  Shijiadian","geotagged geo:lat=3566367 geo:tool=houdahgeo baitaisi guangmacun gujiaozhen xinjiangxian geo:lon=11106940",35.66367,111.0694,"farm5.staticflickr.com/4109/4831719116_03cced4f9f_",1371,2048,
"000125",4831719450,"2010-07-01T21:03:28","2017-04-04T08:11:00-05:00","dsc0460jpg","Baitaisi   释迦殿  Shijiadian","geotagged geo:lat=3566367 geo:tool=houdahgeo baitaisi guangmacun gujiaozhen xinjiangxian geo:lon=11106940",35.66367,111.0694,"farm5.staticflickr.com/4150/4831719450_e263282a7b_",2048,1371,
"000125",4831719696,"2010-07-01T21:03:57","2017-04-04T08:11:00-05:00","dsc0462jpg","Baitaisi   释迦殿  Shijiadian","geotagged geo:lat=3566367 geo:tool=houdahgeo baitaisi guangmacun gujiaozhen xinjiangxian geo:lon=11106940",35.66367,111.0694,"farm5.staticflickr.com/4117/4831719696_470762db47_",2048,1371,
"000125",4831720036,"2010-07-01T21:04:02","2017-04-04T08:11:00-05:00","dsc0463jpg","Baitaisi   释迦殿  Shijiadian","geotagged geo:lat=3566367 geo:tool=houdahgeo baitaisi guangmacun gujiaozhen xinjiangxian geo:lon=11106940",35.66367,111.0694,"farm5.staticflickr.com/4107/4831720036_814f13404e_",1371,2048,
"000125",4831720512,"2010-07-01T21:04:19","2017-04-04T08:11:00-05:00","dsc0465jpg","Baitaisi   释迦殿  Shijiadian","geotagged geo:lat=3566367 geo:tool=houdahgeo baitaisi guangmacun gujiaozhen xinjiangxian geo:lon=11106940",35.66367,111.0694,"farm5.staticflickr.com/4082/4831720512_6a12aa4128_",2048,1371,
"000125",4831721290,"2010-07-01T21:04:36","2017-04-04T08:11:00-05:00","dsc0466jpg","Baitaisi   释迦殿  Shijiadian","geotagged geo:lat=3566367 geo:tool=houdahgeo baitaisi guangmacun gujiaozhen xinjiangxian geo:lon=11106940",35.66367,111.0694,"farm5.staticflickr.com/4140/4831721290_f07539e055_",2048,1371,
"000125",4831109753,"2010-07-01T21:04:39","2017-04-04T08:11:00-05:00","dsc0467jpg","Baitaisi   释迦殿  Shijiadian","geotagged geo:lat=3566367 geo:tool=houdahgeo baitaisi guangmacun gujiaozhen xinjiangxian geo:lon=11106940",35.66367,111.0694,"farm5.staticflickr.com/4145/4831109753_84ffcd251b_",2048,1371,
"000125",4831721900,"2010-07-01T21:06:16","2017-04-04T08:11:00-05:00","dsc0468jpg","Baitaisi   释迦殿  Shijiadian","geotagged geo:lat=3566367 geo:tool=houdahgeo baitaisi guangmacun gujiaozhen xinjiangxian geo:lon=11106940",35.66367,111.0694,"farm5.staticflickr.com/4097/4831721900_a56ced5ca7_",2048,1371,
"000125",4831110481,"2010-07-01T21:06:21","2017-04-04T08:11:00-05:00","dsc0469jpg","Baitaisi   释迦殿  Shijiadian","geotagged geo:lat=3566367 geo:tool=houdahgeo baitaisi guangmacun gujiaozhen xinjiangxian geo:lon=11106940",35.66367,111.0694,"farm5.staticflickr.com/4137/4831110481_d5bbda8be3_",2048,1371,
"000125",4831110933,"2010-07-01T21:06:32","2017-04-04T08:11:00-05:00","dsc0470jpg",,"geotagged geo:lat=3566367 geo:tool=houdahgeo baitaisi guangmacun gujiaozhen xinjiangxian geo:lon=11106940",35.66367,111.0694,"farm5.staticflickr.com/4118/4831110933_6351766913_",2048,1371,
"000127",4831723898,"2010-07-01T21:07:07","2017-04-04T08:11:00-05:00","dsc0472jpg","Baitaisi   后大殿 Back Hall","geotagged geo:tool=houdahgeo geo:lat=3566393 baitaisi guangmacun gujiaozhen xinjiangxian geo:lon=11106940",35.66393,111.0694,"farm5.staticflickr.com/4098/4831723898_6cfca7aa5e_",2048,1371,
"000127",4831724390,"2010-07-01T21:07:19","2017-04-04T08:11:00-05:00","dsc0473jpg","Baitaisi   后大殿 Back Hall","geotagged geo:tool=houdahgeo geo:lat=3566393 baitaisi guangmacun gujiaozhen xinjiangxian geo:lon=11106940",35.66393,111.0694,"farm5.staticflickr.com/4128/4831724390_b8d79c9506_",2048,1371,
"000127",4831113201,"2010-07-01T21:07:26","2017-04-04T08:11:00-05:00","dsc0474jpg","Baitaisi   后大殿 Back Hall","geotagged geo:tool=houdahgeo geo:lat=3566393 baitaisi guangmacun gujiaozhen xinjiangxian geo:lon=11106940",35.66393,111.0694,"farm5.staticflickr.com/4137/4831113201_47f4cd2646_",2048,1371,
"000127",4831113647,"2010-07-01T21:07:36","2017-04-04T08:11:00-05:00","dsc0475jpg","Baitaisi   后大殿 Back Hall","geotagged geo:tool=houdahgeo geo:lat=3566393 baitaisi guangmacun gujiaozhen xinjiangxian geo:lon=11106940",35.66393,111.0694,"farm5.staticflickr.com/4076/4831113647_9e744152f4_",2048,1371,
"000127",4831725606,"2010-07-01T21:08:52","2017-04-04T08:11:00-05:00","dsc0476jpg","Baitaisi   后大殿 Back Hall","geotagged geo:tool=houdahgeo geo:lat=3566393 baitaisi guangmacun gujiaozhen xinjiangxian geo:lon=11106940",35.66393,111.0694,"farm5.staticflickr.com/4114/4831725606_3683c1b2ec_",2048,1371,
"000127",4831114405,"2010-07-01T21:13:10","2017-04-04T08:11:00-05:00","dsc0477jpg","Baitaisi   后大殿 Back Hall","geotagged geo:tool=houdahgeo geo:lat=3566393 baitaisi guangmacun gujiaozhen xinjiangxian geo:lon=11106940",35.66393,111.0694,"farm5.staticflickr.com/4153/4831114405_f2c0acf9c5_",2048,1371,
"000127",4831115315,"2010-07-01T21:13:14","2017-04-04T08:11:00-05:00","dsc0478jpg","Baitaisi   后大殿 Back Hall","geotagged geo:tool=houdahgeo geo:lat=3566393 baitaisi guangmacun gujiaozhen xinjiangxian geo:lon=11106940",35.66393,111.0694,"farm5.staticflickr.com/4098/4831115315_cca0f8cdb4_",1371,2048,
"000127",4831115933,"2010-07-01T21:13:27","2017-04-04T08:11:00-05:00","dsc0479jpg","Baitaisi   后大殿 Back Hall","geotagged geo:tool=houdahgeo geo:lat=3566393 baitaisi guangmacun gujiaozhen xinjiangxian geo:lon=11106940",35.66393,111.0694,"farm5.staticflickr.com/4086/4831115933_65ab659810_",1371,2048,
"000127",4831727798,"2010-07-01T21:13:31","2017-04-04T08:11:00-05:00","dsc0480jpg","Baitaisi   后大殿 Back Hall","geotagged geo:tool=houdahgeo geo:lat=3566393 baitaisi guangmacun gujiaozhen xinjiangxian geo:lon=11106940",35.66393,111.0694,"farm5.staticflickr.com/4103/4831727798_6745f9b70a_",2048,1371,
"000127",4831116621,"2010-07-01T21:13:46","2017-04-04T08:11:00-05:00","dsc0481jpg","Baitaisi   后大殿 Back Hall","geotagged geo:tool=houdahgeo geo:lat=3566393 baitaisi guangmacun gujiaozhen xinjiangxian geo:lon=11106940",35.66393,111.0694,"farm5.staticflickr.com/4142/4831116621_27622ceb30_",1371,2048,
"000127",4831117193,"2010-07-01T21:13:53","2017-04-04T08:11:00-05:00","dsc0482jpg","Baitaisi   后大殿 Back Hall","geotagged geo:tool=houdahgeo geo:lat=3566393 baitaisi guangmacun gujiaozhen xinjiangxian geo:lon=11106940",35.66393,111.0694,"farm5.staticflickr.com/4142/4831117193_b9d7f39b5c_",1371,2048,
"000127",4831117667,"2010-07-01T21:14:05","2017-04-04T08:11:00-05:00","dsc0483jpg","Baitaisi   后大殿 Back Hall","geotagged geo:tool=houdahgeo geo:lat=3566393 baitaisi guangmacun gujiaozhen xinjiangxian geo:lon=11106940",35.66393,111.0694,"farm5.staticflickr.com/4111/4831117667_bc3d06000e_",2048,1371,
"000127",4831729700,"2010-07-01T21:14:13","2017-04-04T08:11:00-05:00","dsc0484jpg","Baitaisi   后大殿 Back Hall","geotagged geo:tool=houdahgeo geo:lat=3566393 baitaisi guangmacun gujiaozhen xinjiangxian geo:lon=11106940",35.66393,111.0694,"farm5.staticflickr.com/4132/4831729700_0a31c74f4d_",2048,1371,
"000127",4831730036,"2010-07-01T21:14:17","2017-04-04T08:11:00-05:00","dsc0485jpg","Baitaisi   后大殿 Back Hall","geotagged geo:tool=houdahgeo geo:lat=3566393 baitaisi guangmacun gujiaozhen xinjiangxian geo:lon=11106940",35.66393,111.0694,"farm5.staticflickr.com/4116/4831730036_829edd2a56_",2048,1371,
"000127",4831118997,"2010-07-01T21:14:23","2017-04-04T08:11:00-05:00","dsc0486jpg","Baitaisi   后大殿 Back Hall","geotagged geo:tool=houdahgeo geo:lat=3566393 baitaisi guangmacun gujiaozhen xinjiangxian geo:lon=11106940",35.66393,111.0694,"farm5.staticflickr.com/4116/4831118997_a433b71e66_",2048,1371,
"000127",4831119253,"2010-07-01T21:14:34","2017-04-04T08:11:00-05:00","dsc0487jpg","Baitaisi   后大殿 Back Hall","geotagged geo:tool=houdahgeo geo:lat=3566393 baitaisi guangmacun gujiaozhen xinjiangxian geo:lon=11106940",35.66393,111.0694,"farm5.staticflickr.com/4139/4831119253_15a9aee2ca_",1371,2048,
"000127",4831119853,"2010-07-01T21:14:43","2017-04-04T08:11:00-05:00","dsc0488jpg","Baitaisi   后大殿 Back Hall","geotagged geo:tool=houdahgeo geo:lat=3566393 baitaisi guangmacun gujiaozhen xinjiangxian geo:lon=11106940",35.66393,111.0694,"farm5.staticflickr.com/4121/4831119853_00e9c89129_",2048,1371,
"000127",4831731894,"2010-07-01T21:14:54","2017-04-04T08:11:00-05:00","dsc0489jpg","Baitaisi   后大殿 Back Hall","geotagged geo:tool=houdahgeo geo:lat=3566393 baitaisi guangmacun gujiaozhen xinjiangxian geo:lon=11106940",35.66393,111.0694,"farm5.staticflickr.com/4137/4831731894_5e455b2a7a_",2048,1371,
"000127",4831732468,"2010-07-01T21:15:02","2017-04-04T08:11:00-05:00","dsc0490jpg","Baitaisi   后大殿 Back Hall","geotagged geo:tool=houdahgeo geo:lat=3566393 baitaisi guangmacun gujiaozhen xinjiangxian geo:lon=11106940",35.66393,111.0694,"farm5.staticflickr.com/4118/4831732468_0cc1ddacf5_",1371,2048,
"000127",4831732830,"2010-07-01T21:15:07","2017-04-04T08:11:00-05:00","dsc0491jpg","Baitaisi   后大殿 Back Hall","geotagged geo:tool=houdahgeo geo:lat=3566393 baitaisi guangmacun gujiaozhen xinjiangxian geo:lon=11106940",35.66393,111.0694,"farm5.staticflickr.com/4142/4831732830_c7964e3e9f_",1371,2048,
"000127",4831121949,"2010-07-01T21:15:19","2017-04-04T08:11:00-05:00","dsc0492jpg","Baitaisi   后大殿 Back Hall","geotagged geo:tool=houdahgeo geo:lat=3566393 baitaisi guangmacun gujiaozhen xinjiangxian geo:lon=11106940",35.66393,111.0694,"farm5.staticflickr.com/4077/4831121949_f2e71194fd_",1371,2048,
"000127",4831733916,"2010-07-01T21:15:33","2017-04-04T08:11:00-05:00","dsc0493jpg","Baitaisi   后大殿 Back Hall","geotagged geo:tool=houdahgeo geo:lat=3566393 baitaisi guangmacun gujiaozhen xinjiangxian geo:lon=11106940",35.66393,111.0694,"farm5.staticflickr.com/4139/4831733916_a53d063a3b_",2048,1371,
"000127",4831734664,"2010-07-01T21:17:23","2017-04-04T08:11:00-05:00","dsc0494jpg","Baitaisi   后大殿 Back Hall","geotagged geo:tool=houdahgeo geo:lat=3566393 baitaisi guangmacun gujiaozhen xinjiangxian geo:lon=11106940",35.66393,111.0694,"farm5.staticflickr.com/4099/4831734664_86cf67f91a_",2048,1371,
"000127",4831735270,"2010-07-01T21:17:42","2017-04-04T08:11:00-05:00","dsc0495jpg","Baitaisi   后大殿 Back Hall","geotagged geo:tool=houdahgeo geo:lat=3566393 baitaisi guangmacun gujiaozhen xinjiangxian geo:lon=11106940",35.66393,111.0694,"farm5.staticflickr.com/4151/4831735270_b87581cb72_",1371,2048,
"000127",4831735648,"2010-07-01T21:17:44","2017-04-04T08:11:00-05:00","dsc0496jpg","Baitaisi   后大殿 Back Hall","geotagged geo:tool=houdahgeo geo:lat=3566393 baitaisi guangmacun gujiaozhen xinjiangxian geo:lon=11106940",35.66393,111.0694,"farm5.staticflickr.com/4153/4831735648_c46d7b696e_",2048,1371,
"000127",4831736046,"2010-07-01T21:17:45","2017-04-04T08:11:00-05:00","dsc0497jpg","Baitaisi   后大殿 Back Hall","geotagged geo:tool=houdahgeo geo:lat=3566393 baitaisi guangmacun gujiaozhen xinjiangxian geo:lon=11106940",35.66393,111.0694,"farm5.staticflickr.com/4119/4831736046_3c9154e143_",2048,1371,
"000127",4831125397,"2010-07-01T21:17:47","2017-04-04T08:11:00-05:00","dsc0498jpg","Baitaisi   后大殿 Back Hall","geotagged geo:tool=houdahgeo geo:lat=3566393 baitaisi guangmacun gujiaozhen xinjiangxian geo:lon=11106940",35.66393,111.0694,"farm5.staticflickr.com/4086/4831125397_b2ea2f6186_",2048,1371,
"000127",4831125669,"2010-07-01T21:17:51","2017-04-04T08:11:00-05:00","dsc0499jpg","Baitaisi   后大殿 Back Hall","geotagged geo:tool=houdahgeo geo:lat=3566393 baitaisi guangmacun gujiaozhen xinjiangxian geo:lon=11106940",35.66393,111.0694,"farm5.staticflickr.com/4111/4831125669_6423e50bb4_",2048,1371,
"000127",4831126253,"2010-07-01T21:17:56","2017-04-04T08:11:00-05:00","dsc0500jpg","Baitaisi   后大殿 Back Hall","geotagged geo:tool=houdahgeo geo:lat=3566393 baitaisi guangmacun gujiaozhen xinjiangxian geo:lon=11106940",35.66393,111.0694,"farm5.staticflickr.com/4119/4831126253_1756420a23_",1371,2048,
"000127",4831738172,"2010-07-01T21:18:06","2017-04-04T08:11:00-05:00","dsc0501jpg","Baitaisi","geotagged geo:tool=houdahgeo geo:lat=3566393 baitaisi guangmacun gujiaozhen xinjiangxian geo:lon=11106940",35.66393,111.0694,"farm5.staticflickr.com/4079/4831738172_7a0045187d_",2048,1371,
"000127",4831126957,"2010-07-01T21:18:16","2017-04-04T08:11:00-05:00","dsc0502jpg","Baitaisi   后大殿 Back Hall","geotagged geo:tool=houdahgeo geo:lat=3566393 baitaisi guangmacun gujiaozhen xinjiangxian geo:lon=11106940",35.66393,111.0694,"farm5.staticflickr.com/4078/4831126957_d11121b8b7_",2048,1371,
"000127",4831127545,"2010-07-01T21:18:32","2017-04-04T08:11:00-05:00","dsc0503jpg","Baitaisi","geotagged geo:tool=houdahgeo geo:lat=3566393 baitaisi guangmacun gujiaozhen xinjiangxian geo:lon=11106940",35.66393,111.0694,"farm5.staticflickr.com/4090/4831127545_5fc2f881ca_",2048,1371,
"000127",4831739498,"2010-07-01T21:18:57","2017-04-04T08:11:00-05:00","dsc0504jpg","Baitaisi   后大殿 Back Hall","geotagged geo:tool=houdahgeo geo:lat=3566393 baitaisi guangmacun gujiaozhen xinjiangxian geo:lon=11106940",35.66393,111.0694,"farm5.staticflickr.com/4075/4831739498_68251a23b0_",1371,2048,
"000127",4831739828,"2010-07-01T21:19:05","2017-04-04T08:11:00-05:00","dsc0505jpg","Baitaisi   后大殿 Back Hall","geotagged geo:tool=houdahgeo geo:lat=3566393 baitaisi guangmacun gujiaozhen xinjiangxian geo:lon=11106940",35.66393,111.0694,"farm5.staticflickr.com/4097/4831739828_cbc2c47587_",1371,2048,
"000127",4831128639,"2010-07-01T21:19:07","2017-04-04T08:11:00-05:00","dsc0506jpg","Baitaisi   后大殿 Back Hall","geotagged geo:tool=houdahgeo geo:lat=3566393 baitaisi guangmacun gujiaozhen xinjiangxian geo:lon=11106940",35.66393,111.0694,"farm5.staticflickr.com/4088/4831128639_2f71fd7bb6_",1371,2048,
"000127",4831740564,"2010-07-01T21:19:15","2017-04-04T08:11:00-05:00","dsc0507jpg","Baitaisi   后大殿 Back Hall","geotagged geo:tool=houdahgeo geo:lat=3566393 baitaisi guangmacun gujiaozhen xinjiangxian geo:lon=11106940",35.66393,111.0694,"farm5.staticflickr.com/4146/4831740564_01265bf52b_",1371,2048,
"000126",4831741024,"2010-07-01T21:23:33","2017-04-04T08:11:00-05:00","dsc0508jpg","Baitaisi   后大殿 Back Hall","geotagged geo:lat=3566345 geo:tool=houdahgeo baitaisi guangmacun gujiaozhen xinjiangxian geo:lon=11100465",35.66345,111.00465,"farm5.staticflickr.com/4110/4831741024_6a3aa07e90_",2048,1371,
"000126",4831741386,"2010-07-01T21:23:42","2017-04-04T08:11:00-05:00","dsc0509jpg","Baitaisi   后大殿 Back Hall","geotagged geo:lat=3566345 geo:tool=houdahgeo baitaisi guangmacun gujiaozhen xinjiangxian geo:lon=11100465",35.66345,111.00465,"farm5.staticflickr.com/4080/4831741386_5549c3fde9_",2048,1371,
"000126",4831741978,"2010-07-01T21:23:47","2017-04-04T08:11:00-05:00","dsc0510jpg","Baitaisi   后大殿 Back Hall","geotagged geo:lat=3566345 geo:tool=houdahgeo baitaisi guangmacun gujiaozhen xinjiangxian geo:lon=11100465",35.66345,111.00465,"farm5.staticflickr.com/4136/4831741978_16df8a7d15_",2048,1371,
"000126",4831130747,"2010-07-01T21:23:56","2017-04-04T08:11:00-05:00","dsc0511jpg","Baitaisi   后大殿 Back Hall","geotagged geo:lat=3566345 geo:tool=houdahgeo baitaisi guangmacun gujiaozhen xinjiangxian geo:lon=11100465",35.66345,111.00465,"farm5.staticflickr.com/4127/4831130747_a8e4fbb273_",2048,1371,
"000126",4831131175,"2010-07-01T21:24:07","2017-04-04T08:11:00-05:00","dsc0512jpg","Baitaisi","geotagged geo:lat=3566345 geo:tool=houdahgeo baitaisi guangmacun gujiaozhen xinjiangxian geo:lon=11100465",35.66345,111.00465,"farm5.staticflickr.com/4151/4831131175_abb76c9ebd_",2048,1371,
"000126",4831743200,"2010-07-01T21:24:27","2017-04-04T08:11:00-05:00","dsc0513jpg","Baitaisi","geotagged geo:lat=3566345 geo:tool=houdahgeo baitaisi guangmacun gujiaozhen xinjiangxian geo:lon=11100465",35.66345,111.00465,"farm5.staticflickr.com/4088/4831743200_13405e949e_",1371,2048,
